Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2020-08-06,2146.23193359375,2156.8323553323266,2106.480011545698,2115.4531616214886,4748047
2020-08-07,2134.3759765625,2164.736123919005,2126.6114756884726,2146.1387345382573,3165491
2020-08-10,2122.70654296875,2161.9469979141954,2116.429922652225,2155.43791017854,2929353
2020-08-11,2120.00927734375,2149.858177624386,2116.0110203067215,2122.8919634586823,2774423
2020-08-12,2099.041748046875,2135.3529832324334,2088.9991084958738,2127.8677127286555,3415751
2020-08-13,2096.344970703125,2138.700586416167,2092.67203031721,2113.5941012712815,2695682
2020-08-14,2084.90673828125,2121.3112641894636,2076.4916012052786,2117.3127800705715,2270405
2020-08-17,2095.3681640625,2110.8040909537085,2081.2807297696645,2104.2950034485652,2625630
2020-08-18,2110.571044921875,2128.4710306536717,2090.625391938794,2104.1084980744336,3493374
2020-08-19,2098.343994140625,2124.3803449752104,2094.5314376751185,2116.7089201757344,2843005
2020-08-20,2094.857421875,2116.8952923316842,2082.9550421668,2098.71629101765,2895164
2020-08-21,2090.90478515625,2111.7337725099364,2083.884224568645,2101.5052073414604,1975294
2020-08-24,2090.43994140625,2101.4587599698457,2073.609210815817,2092.764615409407,2167966
2020-08-25,2085.37158203125,2092.2062131350526,2076.9099064472457,2087.5568659947526,1663419
2020-08-26,2095.460693359375,2101.411766713121,2061.008986678043,2084.767195257031,2618149
2020-08-27,2090.718994140625,2126.9376014624113,2084.5354512909894,2107.084792071097,3579393
2020-08-28,2081.559814453125,2120.056328339936,2078.351809465718,2109.3162881482135,2941136
2020-08-31,2098.9482421875,2116.5692264390213,2071.7495552525197,2082.907990918153,6018154
2020-09-01,2088.8125,2118.2427796827537,2084.116613491123,2109.873953950908,3610908
2020-09-02,2106.294677734375,2109.642300125651,2084.4427354520817,2089.4176301409757,2084137
2020-09-03,2138.235107421875,2161.0169122193684,2108.9442155393835,2108.9442155393835,4654146
2020-09-04,2128.285888671875,2161.249725277802,2104.2486652845564,2115.453640962461,5231303
2020-09-07,2163.853515625,2179.149828092816,2123.2182516677326,2128.471925113913,4620401
2020-09-08,2183.51953125,2222.8065179264427,2163.8528819816693,2172.1286297875995,7453998
2020-09-09,2164.4111328125,2193.5626389361755,2157.297720361139,2161.9470688964,3866535
2020-09-10,2167.66552734375,2183.798856456429,2161.2960565009503,2171.2456162766707,2308813
2020-09-11,2207.603271484375,2215.879019229531,2166.7353253307833,2167.4792663348126,4145424
2020-09-14,2316.67724609375,2330.020966902354,2214.8102035548163,2216.902410349401,7512131
2020-09-15,2316.67724609375,2360.009264291399,2291.7569201112046,2316.67724609375,7318770
2020-09-16,2327.464111328125,2331.7416032192664,2303.5665028521266,2314.3993952235032,3074003
2020-09-17,2288.362548828125,2320.7220563417786,2278.73853467061,2306.0766101282625,4828176
2020-09-18,2278.087158203125,2325.045567148404,2265.533920168248,2310.7256679013713,4183256
2020-09-21,2292.40771484375,2329.230417114434,2280.179792621286,2292.128708542367,4598809
